,Complexity,Value Iteration,Policy Iteration,Deep Q-Learning
0,384.0,0.016345977783203125,0.005028486251831055,66.04695105552673
1,4374.0,0.1512916088104248,0.08285951614379883,39.78090786933899
2,24576.0,0.8132402896881104,0.5882797241210938,40.18404746055603
3,93750.0,3.1752796173095703,2.126798629760742,33.67379450798035
